id,category,name,role,description_cs,path_native,path_2x,path_webp,width,height,has_alpha,alpha_bbox,source_board,source_rect,derived_from,state,semantic,text_baked,content_rect,nine_slice,production_status,notes
system.evidence_level.red,system/evidence_levels,evidence_level_red,evidence-level,Úroveň Evidence red.,assets/native/system/evidence_levels/evidence_level_red.png,assets/2x/system/evidence_levels/evidence_level_red@2x.png,assets/webp/system/evidence_levels/evidence_level_red.webp,42,45,True,"[0, 0, 42, 45]",controls,"[1193, 519, 1238, 567]",,,,False,,,production,
system.evidence_level.skull,system/evidence_levels,evidence_level_skull,evidence-level,Úroveň Evidence skull.,assets/native/system/evidence_levels/evidence_level_skull.png,assets/2x/system/evidence_levels/evidence_level_skull@2x.png,assets/webp/system/evidence_levels/evidence_level_skull.webp,40,43,True,"[0, 0, 40, 43]",controls,"[1294, 519, 1339, 567]",,,,False,,,production,
system.evidence_level.yellow,system/evidence_levels,evidence_level_yellow,evidence-level,Úroveň Evidence yellow.,assets/native/system/evidence_levels/evidence_level_yellow.png,assets/2x/system/evidence_levels/evidence_level_yellow@2x.png,assets/webp/system/evidence_levels/evidence_level_yellow.webp,44,45,True,"[0, 0, 44, 45]",controls,"[1144, 519, 1189, 567]",,,,False,,,production,
system.icon.chat,system/icons,system_icon_chat,system-icon,Systémová ikona chat.,assets/native/system/icons/system_icon_chat.png,assets/2x/system/icons/system_icon_chat@2x.png,assets/webp/system/icons/system_icon_chat.webp,23,25,True,"[0, 0, 23, 25]",controls,"[1355, 397, 1386, 427]",,,,False,,,production,
system.icon.document,system/icons,system_icon_document,system-icon,Systémová ikona document.,assets/native/system/icons/system_icon_document.png,assets/2x/system/icons/system_icon_document@2x.png,assets/webp/system/icons/system_icon_document.webp,18,20,True,"[0, 0, 18, 20]",controls,"[1131, 397, 1158, 427]",,,,False,,,production,
system.icon.file,system/icons,system_icon_file,system-icon,Systémová ikona file.,assets/native/system/icons/system_icon_file.png,assets/2x/system/icons/system_icon_file@2x.png,assets/webp/system/icons/system_icon_file.webp,21,25,True,"[0, 0, 21, 25]",controls,"[1163, 397, 1194, 427]",,,,False,,,production,
system.icon.folder,system/icons,system_icon_folder,system-icon,Systémová ikona folder.,assets/native/system/icons/system_icon_folder.png,assets/2x/system/icons/system_icon_folder@2x.png,assets/webp/system/icons/system_icon_folder.webp,21,25,True,"[0, 0, 21, 25]",controls,"[1195, 397, 1226, 427]",,,,False,,,production,
system.icon.help,system/icons,system_icon_help,system-icon,Systémová ikona help.,assets/native/system/icons/system_icon_help.png,assets/2x/system/icons/system_icon_help@2x.png,assets/webp/system/icons/system_icon_help.webp,22,25,True,"[0, 0, 22, 25]",controls,"[1323, 397, 1352, 427]",,,,False,,,production,
system.icon.lock_closed,system/icons,system_icon_lock_closed,system-icon,Systémová ikona lock_closed.,assets/native/system/icons/system_icon_lock_closed.png,assets/2x/system/icons/system_icon_lock_closed@2x.png,assets/webp/system/icons/system_icon_lock_closed.webp,22,25,True,"[0, 0, 22, 25]",controls,"[1227, 397, 1258, 427]",,,,False,,,production,
system.icon.lock_open,system/icons,system_icon_lock_open,system-icon,Systémová ikona lock_open.,assets/native/system/icons/system_icon_lock_open.png,assets/2x/system/icons/system_icon_lock_open@2x.png,assets/webp/system/icons/system_icon_lock_open.webp,22,25,True,"[0, 0, 22, 25]",controls,"[1261, 397, 1290, 427]",,,,False,,,production,
system.icon.mail,system/icons,system_icon_mail,system-icon,Systémová ikona mail.,assets/native/system/icons/system_icon_mail.png,assets/2x/system/icons/system_icon_mail@2x.png,assets/webp/system/icons/system_icon_mail.webp,25,25,True,"[0, 0, 25, 25]",controls,"[1391, 397, 1426, 427]",,,,False,,,production,
system.icon.mail_closed,system/icons,system_icon_mail_closed,system-icon,Systémová ikona mail_closed.,assets/native/system/icons/system_icon_mail_closed.png,assets/2x/system/icons/system_icon_mail_closed@2x.png,assets/webp/system/icons/system_icon_mail_closed.webp,25,25,True,"[0, 0, 25, 25]",controls,"[1430, 397, 1465, 427]",,,,False,,,production,
system.icon.settings,system/icons,system_icon_settings,system-icon,Systémová ikona settings.,assets/native/system/icons/system_icon_settings.png,assets/2x/system/icons/system_icon_settings@2x.png,assets/webp/system/icons/system_icon_settings.webp,22,25,True,"[0, 0, 22, 25]",controls,"[1292, 397, 1320, 427]",,,,False,,,production,
system.icon.warning,system/icons,system_icon_warning,system-icon,Systémová ikona warning.,assets/native/system/icons/system_icon_warning.png,assets/2x/system/icons/system_icon_warning@2x.png,assets/webp/system/icons/system_icon_warning.webp,25,25,True,"[0, 0, 25, 25]",controls,"[1474, 397, 1510, 427]",,,,False,,,production,
system.screen.audit_cycle_closed.reference,system/reference,system_audit_cycle_closed_reference,system-screen-reference,Referenční systémová obrazovka audit_cycle_closed.,assets/native/system/reference/system_audit_cycle_closed_reference.png,assets/2x/system/reference/system_audit_cycle_closed_reference@2x.png,assets/webp/system/reference/system_audit_cycle_closed_reference.webp,197,252,False,"[0, 0, 197, 252]",controls,"[1148, 620, 1345, 872]",,,,True,,,reference,
system.screen.authorization.reference,system/reference,system_authorization_reference,system-screen-reference,Referenční systémová obrazovka authorization.,assets/native/system/reference/system_authorization_reference.png,assets/2x/system/reference/system_authorization_reference@2x.png,assets/webp/system/reference/system_authorization_reference.webp,206,252,False,"[0, 0, 206, 252]",controls,"[492, 620, 698, 872]",,,,True,,,reference,
system.screen.dark_shell,system/screens,system_screen_dark_shell,system-screen-shell,Čistý tmavý systémový shell.,assets/native/system/screens/system_screen_dark_shell.png,assets/2x/system/screens/system_screen_dark_shell@2x.png,assets/webp/system/screens/system_screen_dark_shell.webp,240,180,False,"[0, 0, 240, 180]",,,window.system_modal.composite_blank,,,False,"[8, 28, 224, 144]","{""left"": 8, ""top"": 28, ""right"": 8, ""bottom"": 8}",production,
system.screen.evidence_certified.reference,system/reference,system_evidence_certified_reference,system-screen-reference,Referenční systémová obrazovka evidence_certified.,assets/native/system/reference/system_evidence_certified_reference.png,assets/2x/system/reference/system_evidence_certified_reference@2x.png,assets/webp/system/reference/system_evidence_certified_reference.webp,186,252,False,"[0, 0, 186, 252]",controls,"[944, 620, 1130, 872]",,,,True,,,reference,
system.screen.identity.reference,system/reference,system_identity_reference,system-screen-reference,Referenční systémová obrazovka identity.,assets/native/system/reference/system_identity_reference.png,assets/2x/system/reference/system_identity_reference@2x.png,assets/webp/system/reference/system_identity_reference.webp,206,252,False,"[0, 0, 206, 252]",controls,"[267, 620, 473, 872]",,,,True,,,reference,
system.screen.installation.reference,system/reference,system_installation_reference,system-screen-reference,Referenční systémová obrazovka installation.,assets/native/system/reference/system_installation_reference.png,assets/2x/system/reference/system_installation_reference@2x.png,assets/webp/system/reference/system_installation_reference.webp,206,252,False,"[0, 0, 206, 252]",controls,"[718, 620, 924, 872]",,,,True,,,reference,
system.screen.lock.reference,system/reference,system_lock_reference,system-screen-reference,Referenční systémová obrazovka lock.,assets/native/system/reference/system_lock_reference.png,assets/2x/system/reference/system_lock_reference@2x.png,assets/webp/system/reference/system_lock_reference.webp,232,252,False,"[0, 0, 232, 252]",controls,"[17, 620, 249, 872]",,,,True,,,reference,
system.screen.lock_shell,system/screens,system_screen_lock_shell,system-screen-shell,Čistý lock/unlock shell.,assets/native/system/screens/system_screen_lock_shell.png,assets/2x/system/screens/system_screen_lock_shell@2x.png,assets/webp/system/screens/system_screen_lock_shell.webp,220,260,False,"[0, 0, 220, 260]",,,window.lock_panel.composite_blank,,,False,"[8, 28, 204, 224]","{""left"": 8, ""top"": 28, ""right"": 8, ""bottom"": 8}",production,
system.screen.modal_alert.reference,system/reference,system_modal_alert_reference,system-screen-reference,Referenční systémová obrazovka modal_alert.,assets/native/system/reference/system_modal_alert_reference.png,assets/2x/system/reference/system_modal_alert_reference@2x.png,assets/webp/system/reference/system_modal_alert_reference.webp,238,124,False,"[0, 0, 238, 124]",controls,"[1370, 765, 1608, 889]",,,,True,,,reference,
system.screen.modal_confirm.reference,system/reference,system_modal_confirm_reference,system-screen-reference,Referenční systémová obrazovka modal_confirm.,assets/native/system/reference/system_modal_confirm_reference.png,assets/2x/system/reference/system_modal_confirm_reference@2x.png,assets/webp/system/reference/system_modal_confirm_reference.webp,238,127,False,"[0, 0, 238, 127]",controls,"[1370, 620, 1608, 747]",,,,True,,,reference,
system.screen.paper_shell,system/screens,system_screen_paper_shell,system-screen-shell,Čistý papírový systémový shell.,assets/native/system/screens/system_screen_paper_shell.png,assets/2x/system/screens/system_screen_paper_shell@2x.png,assets/webp/system/screens/system_screen_paper_shell.webp,220,260,False,"[0, 0, 220, 260]",,,window.document_memo.composite_blank,,,False,"[8, 28, 204, 224]","{""left"": 8, ""top"": 28, ""right"": 8, ""bottom"": 8}",production,
system.toast.error,system/toasts,toast_error,toast,Čistý toast error.,assets/native/system/toasts/toast_error.png,assets/2x/system/toasts/toast_error@2x.png,assets/webp/system/toasts/toast_error.webp,149,65,False,"[0, 0, 149, 65]",,,window.toast.composite_blank,error,,False,"[28, 17, 105, 40]",,production,
system.toast.info,system/toasts,toast_info,toast,Čistý toast info.,assets/native/system/toasts/toast_info.png,assets/2x/system/toasts/toast_info@2x.png,assets/webp/system/toasts/toast_info.webp,149,65,False,"[0, 0, 149, 65]",,,window.toast.composite_blank,info,,False,"[28, 17, 105, 40]",,production,
system.toast.neutral,system/toasts,toast_neutral,toast,Čistý toast neutral.,assets/native/system/toasts/toast_neutral.png,assets/2x/system/toasts/toast_neutral@2x.png,assets/webp/system/toasts/toast_neutral.webp,149,65,False,"[0, 0, 149, 65]",,,window.toast.composite_blank,neutral,,False,"[28, 17, 105, 40]",,production,
system.toast.success,system/toasts,toast_success,toast,Čistý toast success.,assets/native/system/toasts/toast_success.png,assets/2x/system/toasts/toast_success@2x.png,assets/webp/system/toasts/toast_success.webp,149,65,False,"[0, 0, 149, 65]",,,window.toast.composite_blank,success,,False,"[28, 17, 105, 40]",,production,
system.toast.warning,system/toasts,toast_warning,toast,Čistý toast warning.,assets/native/system/toasts/toast_warning.png,assets/2x/system/toasts/toast_warning@2x.png,assets/webp/system/toasts/toast_warning.webp,149,65,False,"[0, 0, 149, 65]",,,window.toast.composite_blank,warning,,False,"[28, 17, 105, 40]",,production,
taskbar.readout.evidence.blank,bars/taskbar/readouts,taskbar_readout_evidence_blank,taskbar-readout,Čistý readout evidence.,assets/native/bars/taskbar/readouts/taskbar_readout_evidence_blank.png,assets/2x/bars/taskbar/readouts/taskbar_readout_evidence_blank@2x.png,assets/webp/bars/taskbar/readouts/taskbar_readout_evidence_blank.webp,63,50,False,"[0, 0, 63, 50]",,,bar.top.cell.generic,,,False,"[8, 6, 47, 38]",,production,
taskbar.readout.evidence.reference,bars/taskbar/readouts,taskbar_readout_evidence_reference,taskbar-readout,Referenční taskbar readout evidence.,assets/native/bars/taskbar/readouts/taskbar_readout_evidence_reference.png,assets/2x/bars/taskbar/readouts/taskbar_readout_evidence_reference@2x.png,assets/webp/bars/taskbar/readouts/taskbar_readout_evidence_reference.webp,63,50,False,"[0, 0, 63, 50]",bars,"[594, 655, 657, 705]",,,,True,,,reference,
taskbar.readout.pending.blank,bars/taskbar/readouts,taskbar_readout_pending_blank,taskbar-readout,Čistý readout pending.,assets/native/bars/taskbar/readouts/taskbar_readout_pending_blank.png,assets/2x/bars/taskbar/readouts/taskbar_readout_pending_blank@2x.png,assets/webp/bars/taskbar/readouts/taskbar_readout_pending_blank.webp,62,44,False,"[0, 0, 62, 44]",,,bar.top.cell.generic,,,False,"[8, 6, 46, 32]",,production,
taskbar.readout.pending.reference,bars/taskbar/readouts,taskbar_readout_pending_reference,taskbar-readout,Referenční taskbar readout pending.,assets/native/bars/taskbar/readouts/taskbar_readout_pending_reference.png,assets/2x/bars/taskbar/readouts/taskbar_readout_pending_reference@2x.png,assets/webp/bars/taskbar/readouts/taskbar_readout_pending_reference.webp,62,44,False,"[0, 0, 62, 44]",bars,"[693, 661, 755, 705]",,,,True,,,reference,
taskbar.readout.privacy.blank,bars/taskbar/readouts,taskbar_readout_privacy_blank,taskbar-readout,Čistý readout privacy.,assets/native/bars/taskbar/readouts/taskbar_readout_privacy_blank.png,assets/2x/bars/taskbar/readouts/taskbar_readout_privacy_blank@2x.png,assets/webp/bars/taskbar/readouts/taskbar_readout_privacy_blank.webp,66,46,False,"[0, 0, 66, 46]",,,bar.top.cell.generic,,,False,"[8, 6, 50, 34]",,production,
taskbar.readout.privacy.reference,bars/taskbar/readouts,taskbar_readout_privacy_reference,taskbar-readout,Referenční taskbar readout privacy.,assets/native/bars/taskbar/readouts/taskbar_readout_privacy_reference.png,assets/2x/bars/taskbar/readouts/taskbar_readout_privacy_reference@2x.png,assets/webp/bars/taskbar/readouts/taskbar_readout_privacy_reference.webp,66,46,False,"[0, 0, 66, 46]",bars,"[793, 659, 859, 705]",,,,True,,,reference,
taskbar.search.blank,bars/taskbar/elements,taskbar_search_blank,taskbar-element,Čistý taskbar prvek search.,assets/native/bars/taskbar/elements/taskbar_search_blank.png,assets/2x/bars/taskbar/elements/taskbar_search_blank@2x.png,assets/webp/bars/taskbar/elements/taskbar_search_blank.webp,177,42,False,"[0, 0, 177, 42]",bars,"[205, 556, 382, 598]",taskbar.search.reference,,,False,"[29, 6, 141, 30]",,production,Label / icon slot byl ručně vyčištěn; neobsahuje fragmenty zdrojového textu.
taskbar.search.reference,bars/taskbar/reference,taskbar_search_reference,taskbar-reference,Referenční taskbar prvek search.,assets/native/bars/taskbar/reference/taskbar_search_reference.png,assets/2x/bars/taskbar/reference/taskbar_search_reference@2x.png,assets/webp/bars/taskbar/reference/taskbar_search_reference.webp,177,42,False,"[0, 0, 177, 42]",bars,"[205, 556, 382, 598]",,,,True,,,reference,
taskbar.start.blank,bars/taskbar/elements,taskbar_start_blank,taskbar-element,Čistý taskbar prvek start.,assets/native/bars/taskbar/elements/taskbar_start_blank.png,assets/2x/bars/taskbar/elements/taskbar_start_blank@2x.png,assets/webp/bars/taskbar/elements/taskbar_start_blank.webp,162,41,False,"[0, 0, 162, 41]",bars,"[17, 556, 179, 597]",taskbar.start.reference,,,False,"[31, 6, 96, 29]",,production,Label / icon slot byl ručně vyčištěn; neobsahuje fragmenty zdrojového textu.
taskbar.start.reference,bars/taskbar/reference,taskbar_start_reference,taskbar-reference,Referenční taskbar prvek start.,assets/native/bars/taskbar/reference/taskbar_start_reference.png,assets/2x/bars/taskbar/reference/taskbar_start_reference@2x.png,assets/webp/bars/taskbar/reference/taskbar_start_reference.webp,162,41,False,"[0, 0, 162, 41]",bars,"[17, 556, 179, 597]",,,,True,,,reference,
taskbar.tray.blank,bars/taskbar/elements,taskbar_tray_blank,taskbar-element,Čistý taskbar prvek tray.,assets/native/bars/taskbar/elements/taskbar_tray_blank.png,assets/2x/bars/taskbar/elements/taskbar_tray_blank@2x.png,assets/webp/bars/taskbar/elements/taskbar_tray_blank.webp,243,39,False,"[0, 0, 243, 39]",bars,"[17, 666, 260, 705]",taskbar.tray.reference,,,False,"[7, 6, 229, 27]",,production,Label / icon slot byl ručně vyčištěn; neobsahuje fragmenty zdrojového textu.
